,Unnamed: 0,Unnamed: 1,z,y,x,z_corr,y_corr,x_corr,r,theta,phi,phi_bin,theta_bin,d_i,d_o
3834,768,2024943,296,960,359,-216.4970383407348,275.9651776607435,-102.4512918930616,365.4093787824727,2.20492778945261,1.9262727943519269,29,7,74.35724578008521,10.0
3835,768,1876581,284,965,319,-228.4970383407348,279.2151776607435,-128.4512918930616,382.9774749976874,2.2100954202241514,2.0019714555368804,29,7,95.1892851112981,5.744562646538029
3836,769,1798595,274,966,348,-238.4970383407348,279.8651776607435,-109.6012918930616,383.689715980256,2.2415649922343484,1.944059278155064,29,8,88.6904729945669,10.63014581273465
3837,769,1798610,274,966,368,-238.4970383407348,279.8651776607435,-96.6012918930616,380.18043684517744,2.248910975426325,1.9031625171510105,29,8,82.64381404557754,16.881943016134134
3838,769,1756230,266,965,341,-246.4970383407348,279.2151776607435,-114.1512918930616,389.5541333213257,2.2559178254317978,1.958890755449268,29,8,92.78469701410896,5.744562646538029
3839,769,1786996,272,967,369,-240.4970383407348,280.5151776607435,-95.9512918930616,381.75154323807374,2.252327836597453,1.9003746923703215,29,8,83.916625289629,15.297058540778355
3840,769,1786406,272,961,310,-240.4970383407348,276.6151776607435,-134.3012918930616,390.3736914382101,2.2345384061871347,2.0227903178390774,29,8,98.45303448853164,1.0
3841,770,1688201,253,964,344,-259.4970383407348,278.5651776607436,-112.2012918930616,396.8959574186243,2.283413472304612,1.9536994566164283,29,9,95.4567965102538,1.4142135623730951
3842,770,1671801,250,963,317,-262.4970383407348,277.9151776607435,-129.7512918930616,403.7040238340191,2.278672280316314,2.007593495870234,29,9,105.08092119885512,7.810249675906654
3843,770,1703886,256,955,301,-256.4970383407348,272.7151776607435,-140.1512918930616,399.7582812442957,2.267418263387282,2.045510591982086,29,9,102.3474474522936,4.69041575982343
3844,770,1735760,262,965,357,-250.4970383407348,279.2151776607435,-103.7512918930616,389.1968810551793,2.2700223222715814,1.926566899210004,29,9,89.02246907382428,8.774964387392123
3845,770,1633183,243,954,306,-269.4970383407348,272.0651776607436,-136.9012918930616,406.68178996850673,2.2951786580343843,2.0369950688646417,29,9,104.23531071570709,8.18535277187245
3846,771,1605085,238,962,377,-274.4970383407348,277.2651776607435,-90.7512918930616,400.57508632132647,2.3257533791422884,1.8871149046696996,29,10,89.7552226892675,4.898979485566356
3847,771,1622488,241,964,365,-271.4970383407348,278.5651776607436,-98.5512918930616,401.2749146990669,2.313912896377877,1.9108362583921423,29,10,93.53608929178084,1.7320508075688772
3848,771,1581905,234,946,303,-278.4970383407348,266.8651776607435,-138.8512918930616,409.9479292213013,2.3176692006615265,2.05055568728129,29,10,102.47438704378769,7.810249675906654
3849,771,1604769,238,954,310,-274.4970383407348,272.0651776607436,-134.3012918930616,409.15146578932365,2.306209293322919,2.029340158836574,29,10,104.61357464497615,9.1104335791443
3850,771,1610616,239,958,327,-273.4970383407348,274.6651776607435,-123.2512918930616,406.73390657021673,2.3082732031191355,1.992596002296969,29,10,101.33607452432722,5.744562646538029
3851,772,1462674,214,948,322,-298.4970383407348,268.1651776607435,-126.5012918930616,420.7322441394548,2.359542644970854,2.011572442002755,29,11,104.96666137398104,12.84523257866513
3852,772,1547545,228,963,361,-284.4970383407348,277.9151776607435,-101.1512918930616,410.374212945316,2.336802474021945,1.919857219229415,29,11,99.02524930541703,4.358898943540674
3853,772,1517523,223,949,313,-289.4970383407348,268.8151776607436,-132.3512918930616,416.6377316261651,2.3389953148581983,2.0283056449345898,29,11,105.32805893967664,11.916375287812984
3854,772,1547261,228,960,349,-284.4970383407348,275.9651776607435,-108.9512918930616,411.0544101589744,2.335211893414168,1.946812674611306,29,11,100.0649788887201,5.744562646538029
3855,772,1547224,228,959,338,-284.4970383407348,275.3151776607436,-116.1012918930616,412.5730503247325,2.331688255734486,1.969871245763743,29,11,102.74726273726225,8.306623862918075
3856,773,1444042,211,945,335,-301.4970383407348,266.2151776607435,-118.0512918930616,419.1742984282273,2.373538861462732,1.988184197355988,29,12,99.18669265581951,7.681145747868608
3857,773,1475506,216,961,372,-296.4970383407348,276.6151776607435,-94.0012918930616,416.2483551134784,2.363577462477201,1.8983797062465744,29,12,99.2874614440313,6.164414002968976
3858,773,1444108,211,950,340,-301.4970383407348,269.4651776607435,-114.8012918930616,420.3466221111887,2.370655752534697,1.973542343608788,29,12,101.68087332433764,9.899494936611664
3859,773,1437962,210,960,373,-302.4970383407348,275.9651776607435,-93.3512918930616,419.9710718422702,2.3750031464904366,1.8969850741515768,29,12,100.84641788382967,8.366600265340756
3860,773,1462655,214,947,332,-298.4970383407348,267.5151776607435,-120.0012918930616,418.407889783466,2.365151067368656,1.99246667835672,29,12,100.57832768544128,8.602325267042627
3861,774,1362026,198,956,361,-314.4970383407348,273.3651776607435,-101.1512918930616,428.7988938117948,2.3941610165336664,1.9251961182939576,29,13,106.1508360777248,15.394804318340652
3862,774,1355422,197,955,378,-315.4970383407348,272.7151776607435,-90.1012918930616,426.6499644077152,2.4030866694758424,1.889891990196928,29,13,101.19782606360673,10.677078252031311
3863,774,1328279,193,943,366,-319.4970383407348,264.9151776607435,-97.9012918930616,426.43061782411297,2.4177036339971423,1.924786645203608,29,13,96.23928511787688,7.0
3864,774,1328372,193,951,374,-319.4970383407348,270.1151776607435,-92.7012918930616,428.5254907585295,2.412190577044648,1.901393033366256,29,13,100.7670581092849,11.0
3865,774,1368059,199,934,328,-313.4970383407348,259.0651776607436,-122.6012918930616,424.76609574994615,2.4009666146220154,2.012811741529409,29,13,98.14275317108238,8.717797887081348
3866,775,1287796,187,927,328,-325.4970383407348,254.51517766074352,-122.6012918930616,430.9957939494506,2.426787415359079,2.019701293905476,29,14,98.2496819333274,10.677078252031311
3867,775,1274317,185,921,323,-327.4970383407348,250.6151776607435,-125.8512918930616,431.1621795415634,2.4334451625545923,2.036178008288916,29,14,96.28083921528729,9.38083151964686
3868,775,1294482,188,916,313,-324.4970383407348,247.3651776607435,-132.3512918930616,428.9577175862464,2.428707239811695,2.0620846595555222,29,14,94.66255859631092,7.681145747868608
3869,775,1254407,182,933,362,-330.4970383407348,258.4151776607435,-100.5012918930616,431.4014442136293,2.443548801931149,1.9417094663709449,29,14,94.61500938011896,7.3484692283495345
3870,775,1267701,184,931,343,-328.4970383407348,257.1151776607435,-112.8512918930616,432.1503590928542,2.434332943307606,1.9843924655461187,29,14,97.82126558167197,10.3440804327886
3871,776,1084122,158,929,369,-354.4970383407348,255.8151776607435,-95.9512918930616,447.5669846290024,2.484962076438584,1.929637595037527,29,15,102.09799214480176,17.4928556845359
3872,776,1186049,172,921,350,-340.4970383407348,250.6151776607435,-108.3012918930616,436.4348407476699,2.4657472885958462,1.9787005509593325,29,15,93.75499986667376,8.366600265340756
3873,776,1113672,162,905,330,-350.4970383407348,240.2151776607435,-121.3012918930616,441.8885706590914,2.486808981022299,2.038411474497396,29,15,93.41306118525397,10.04987562112089
3874,776,1165392,169,918,350,-343.4970383407348,248.6651776607435,-108.3012918930616,437.6685455405854,2.473224108326345,1.9815525618013532,29,15,92.97849213662263,8.06225774829855
3875,776,1083932,158,924,360,-354.4970383407348,252.5651776607435,-101.8012918930616,447.0132237308552,2.486571087514218,1.9539459253058056,29,15,100.58826969383657,16.401219466856727
3876,777,1041418,152,925,373,-360.4970383407348,253.2151776607435,-93.3512918930616,450.3226671491306,2.498976264658994,1.9240005113437724,29,16,101.08906963663284,17.435595774162696
3877,777,1083389,158,905,342,-354.4970383407348,240.2151776607435,-113.5012918930616,443.0056715577453,2.4984396312617463,2.0122016205102637,29,16,91.4603739331958,8.717797887081348
3878,777,1054819,154,906,360,-358.4970383407348,240.8651776607435,-101.8012918930616,443.7337752974368,2.5113935461093,1.970673497961212,29,16,88.8313007897554,6.708203932499369
3879,777,1040920,152,904,364,-360.4970383407348,239.5651776607435,-99.2012918930616,444.06135309585005,2.5180553773997145,1.9633890369985088,29,16,87.25823743349392,5.385164807134504
3880,777,1040942,152,906,368,-360.4970383407348,240.8651776607435,-96.6012918930616,444.1913529745837,2.517648594623066,1.9522158186055616,29,16,87.66413177577246,5.744562646538029
3881,778,944273,139,882,334,-373.4970383407348,225.26517766074352,-118.7012918930616,452.0336653534872,2.543230563241877,2.0557631426200302,29,17,88.09653795694811,9.0
3882,778,981280,144,900,373,-368.4970383407348,236.9651776607435,-93.3512918930616,447.9475710256551,2.5368251385782754,1.9460721668971597,29,17,86.35971282953643,5.656854249492381
3883,778,958937,141,903,397,-371.4970383407348,238.9151776607435,-77.75129189306159,448.48163284982144,2.546941411117302,1.885421357224608,29,17,84.4866853415377,3.741657386773941
3884,778,1026854,150,905,379,-362.4970383407348,240.2151776607435,-89.4512918930616,443.96955752137376,2.526102850767567,1.927267903069489,29,17,85.06468127254695,3.4641016151377544
3885,778,923629,136,885,351,-376.4970383407348,227.2151776607435,-107.6512918930616,452.7312199141927,2.552801656305838,2.0132534009185994,29,17,86.46386528486914,7.3484692283495345
3886,779,883588,130,884,381,-382.4970383407348,226.5651776607435,-88.1512918930616,453.2178442319913,2.5754168443675365,1.9418509750333952,29,18,80.76509146902515,2.8284271247461903
3887,779,890337,131,879,361,-381.4970383407348,223.3151776607435,-101.1512918930616,453.4768380943362,2.570426809405002,1.9961032999406627,29,18,82.12186067059123,4.242640687119285
3888,779,869694,128,873,362,-384.4970383407348,219.4151776607435,-100.5012918930616,453.9620054066931,2.581076188024188,2.000317539581615,29,18,79.33473388119481,2.23606797749979
3889,779,897197,132,888,387,-380.4970383407348,229.1651776607435,-84.25129189306159,452.0983908664137,2.571080338537349,1.9231027002009649,29,18,81.00617260431454,2.449489742783178
3890,779,903577,133,871,345,-379.4970383407348,218.1151776607435,-111.5512918930616,451.70335792240667,2.5683497848150285,2.0435484181114028,29,18,80.12490249604052,2.8284271247461903
3891,780,825013,122,865,367,-390.4970383407348,214.2151776607435,-97.2512918930616,455.88802689693296,2.5993693610395106,1.9969623879288436,29,19,76.06576102294646,0.0
3892,780,847842,125,862,346,-387.4970383407348,212.26517766074352,-110.9012918930616,455.53216891207353,2.588010906563546,2.052254608116221,29,19,78.60025445251433,2.449489742783178
3893,780,760215,113,866,381,-399.4970383407348,214.8651776607435,-88.1512918930616,462.0991002767882,2.615004327631617,1.9601189260848133,29,19,78.79720807236764,3.741657386773941
3894,780,847979,125,869,359,-387.4970383407348,216.8151776607435,-102.4512918930616,455.69621810747776,2.5874287032619487,2.0122259887616654,29,19,79.33473388119481,2.8284271247461903
3895,780,773903,115,872,400,-397.4970383407348,218.76517766074352,-75.80129189306159,460.0086241574709,2.614171307409691,1.904346272763504,29,19,77.13624310270757,1.4142135623730951
3896,781,661973,99,843,370,-413.4970383407348,199.9151776607435,-95.3012918930616,469.07165253527336,2.649872747412535,2.015637834345457,29,20,75.69015788066504,3.605551275463989
3897,781,739647,110,871,405,-402.4970383407348,218.1151776607435,-72.55129189306159,463.51028743102654,2.622696239932525,1.8919122630396303,29,20,78.70832230456955,3.605551275463989
3898,781,725306,108,853,370,-404.4970383407348,206.4151776607435,-95.3012918930616,464.0123013796388,2.629534155499662,2.0033348863360114,29,20,76.2102355330306,2.449489742783178
3899,781,689393,103,844,366,-409.4970383407348,200.5651776607435,-97.9012918930616,466.3677495863637,2.642581227652609,2.0249005545009005,29,20,74.68600939935136,2.23606797749979
3900,781,725231,108,847,354,-404.4970383407348,202.51517766074352,-105.7012918930616,464.5460303535599,2.627493739731355,2.0518435022478947,29,20,77.00649323271382,3.605551275463989
3901,782,592693,89,831,387,-423.4970383407348,192.1151776607435,-84.25129189306159,472.6058221781051,2.6816756443297214,1.9840841633547044,29,21,70.35623639735144,0.0
3902,782,633999,95,841,379,-417.4970383407348,198.6151776607435,-89.4512918930616,470.9068904165996,2.660696767230868,1.993961981005996,29,21,74.63913182774837,3.0
3903,782,599554,90,832,375,-422.4970383407348,192.76517766074352,-92.0512918930616,473.4296161674425,2.67347200593088,2.0163074682315933,29,21,73.46427703312679,3.0
3904,782,585542,88,829,383,-424.4970383407348,190.8151776607435,-86.8512918930616,473.4462107665982,2.682852089669093,1.997932390307592,29,21,70.83784299369935,1.0
3905,782,648388,97,858,406,-415.4970383407348,209.6651776607435,-71.9012918930616,470.9215129608377,2.651536317207235,1.9011623412615763,29,21,78.2368199762746,5.0990195135927845
3906,783,585870,88,840,412,-424.4970383407348,197.9651776607435,-68.00129189306159,473.29918954655983,2.683481448941272,1.901669950310736,29,22,71.37226352022192,1.0
3907,783,522748,79,821,402,-433.4970383407348,185.6151776607435,-74.50129189306159,477.4129438148415,2.709312233581342,1.9524874862418784,29,22,67.89698078707183,0.0
3908,783,550455,83,829,397,-429.4970383407348,190.8151776607435,-77.75129189306159,476.364777623413,2.694282329344139,1.9577249681721207,29,22,71.08445681019164,1.4142135623730951
3909,783,543121,82,812,378,-430.4970383407348,179.76517766074352,-90.1012918930616,475.143622413625,2.704616741876517,2.0354167454057657,29,22,66.04543890383347,1.0
3910,783,550590,83,831,420,-429.4970383407348,192.1151776607435,-62.8012918930616,474.6787858062746,2.7017441109177067,1.8867402963405944,29,22,67.60177512462228,1.0
3911,784,446742,68,801,412,-444.4970383407348,172.6151776607435,-68.00129189306159,481.6614914560433,2.74618893992566,1.946074037294236,29,23,62.177166226839255,2.8284271247461903
3912,784,459844,70,814,422,-442.4970383407348,181.0651776607435,-61.50129189306159,482.04837558709175,2.733681659847237,1.8982334679419095,29,23,66.39277069079132,0.0
3913,784,501559,76,807,395,-436.4970383407348,176.51517766074352,-79.05129189306159,477.4268312263134,2.724498615364983,1.9918560110037975,29,23,63.20601237224193,2.8284271247461903
3914,784,501531,76,806,385,-436.4970383407348,175.8651776607435,-85.55129189306159,478.3066471819617,2.720366496230512,2.023553001766111,29,23,65.06150935845248,1.0
3915,784,446603,68,793,389,-444.4970383407348,167.4151776607435,-82.9512918930616,482.1684100307598,2.743677645186501,2.030823414703919,29,23,62.62587324740471,1.7320508075688772
3916,785,374054,57,769,391,-455.4970383407348,151.8151776607435,-81.6512918930616,487.0239558514035,2.779806703837488,2.064250712305368,29,24,57.7408001330082,4.123105625617661
3917,785,400611,61,791,422,-451.4970383407348,166.1151776607435,-61.50129189306159,485.0012750336136,2.7677181782721223,1.925381021815948,29,24,59.91660871578097,3.741657386773941
3918,785,393886,60,793,428,-452.4970383407348,167.4151776607435,-57.60129189306159,485.90052505226254,2.768637027716303,1.902171891772121,29,24,60.81118318204309,3.0
3919,785,400431,61,783,399,-451.4970383407348,160.9151776607435,-76.4512918930616,485.3741547138266,2.7657648999903346,2.0143287403972883,29,24,60.149812967290266,3.0
3920,785,407158,62,783,398,-450.4970383407348,160.9151776607435,-77.1012918930616,484.5470928268388,2.76447006407282,2.017619097455734,29,24,59.60704656330491,3.605551275463989
